DOB,_id,_version_,address,city,collection_id,id,latitude,longitude,name,sex,state
1995-05-08T22:11:38Z,5a9bf8a2e2615618b43d4eb6,1593675226526253058,1331 MYRTLE ST,Sitka,V_US_Participant,1533,57,-135,"DULIN,ANNADINE ",F,Alaska
1996-10-08T22:11:38Z,5a9bf8a2e2615618b43d4eb7,1593675226526253059,620 W 15TH,Elfin Cove,V_US_Participant,1536,58,-136,"VAZQUEZ-GARCIA,ETMI J",M,Alaska
1994-05-08T22:11:38Z,5a9bf8a2e2615618b43d4eb8,1593675226526253060,P.O. BOX 292068,Gustavus,V_US_Participant,1537,58,-136,"SHIMANE,MARGAUX A",F,Alaska
1996-12-08T22:11:38Z,5a9bf8a2e2615618b43d4eb9,1593675226526253061,3773 CHERRY CRK N. #735,Pelican,V_US_Participant,1539,58,-136,"KONTAXAKIS,NATISHA L",F,Alaska
1999-08-08T22:11:38Z,5a9bf8a2e2615618b43d4eba,1593675226526253062,"22198 CENTER ST., #202",Skagway,V_US_Participant,1540,59,-135,"OYAO,HAITONG A",M,Alaska
1994-01-08T22:11:38Z,5a9bf8a2e2615618b43d4ebb,1593675226526253063,"400 N FANT ST., #D",Chicken,V_US_Participant,1543,64,-142,"CALAHONG-MONZON,ESIAH M",F,Alaska
1994-10-08T22:11:38Z,5a9bf8a2e2615618b43d4ebc,1593675226527301632,1793 HAMLET STREET,Delta Junction,V_US_Participant,1544,64,-146,"MASAEFF,RYANE M",M,Alaska
1998-12-08T22:11:38Z,5a9bf8a2e2615618b43d4ebd,1593675226527301633,22185 CENTER ST. #61,Northway,V_US_Participant,1546,63,-142,"MCEVERS,YIQUN ",M,Alaska
1995-09-08T22:11:38Z,5a9bf8a2e2615618b43d4ebe,1593675226527301634,PO BOX 5531,Tanacross,V_US_Participant,1547,63,-143,"SHINGLE,ANDAES R",F,Alaska
1999-08-08T22:11:38Z,5a9bf8a2e2615618b43d4ebf,1593675226527301635,22144 CLARENDON ST #300,Chitina,V_US_Participant,1549,61,-145,"SHABAZZ-TERRY,MAHYAR O",F,Alaska
1997-12-08T22:11:38Z,5a9bf8a2e2615618b43d4ec0,1593675226527301636,1306 C STREET #1,Copper Center,V_US_Participant,1550,62,-145,"RATZAK,MANDEEP C",M,Alaska
1998-11-08T22:11:38Z,5a9bf8a2e2615618b43d4ec1,1593675226527301637,1129 CRESTWOOD,Cordova,V_US_Participant,1551,61,-146,"LEPPER,VIDA ALLEN",F,Alaska
1993-02-08T22:11:38Z,5a9bf8a2e2615618b43d4ec2,1593675226528350208,1860 HAYES STREET,Gakona,V_US_Participant,1552,63,-144,"RORSCHACH,NIKY J",M,Alaska
1999-06-08T22:11:38Z,5a9bf8a2e2615618b43d4ec3,1593675226528350209,5465 SANTA MONICA BLVD #106,Glennallen,V_US_Participant,1553,62,-146,"BUNYEA,KACI S",F,Alaska
1997-12-08T22:11:38Z,5a9bf8a2e2615618b43d4ec4,1593675226528350210,"687 GRIZZLY PEAK BLVD,AVE #8",Tatitlek,V_US_Participant,1554,61,-147,"WICKS JR,SHANAL W",M,Alaska
1999-05-08T22:11:38Z,5a9bf8a2e2615618b43d4ec5,1593675226528350211,3637 N FISHER,Petersburg,V_US_Participant,1558,57,-133,"ARUTUNIAN JR,STARIA E",M,Alaska
1997-02-08T22:11:38Z,5a9bf8a2e2615618b43d4ec6,1593675226528350212,80 VICK DRIVE,Port Alexander,V_US_Participant,1559,56,-135,"IP,MAURO ELLEN",F,Alaska
1997-10-08T22:11:38Z,5a9bf8a2e2615618b43d4ec7,1593675226528350213,4534 WAWONA CR,Wrangell,V_US_Participant,1560,56,-132,"VAN TESLAAR,PHYLICIA EDWARD",M,Alaska
1998-12-08T22:11:38Z,5a9bf8a2e2615618b43d4ec8,1593675226528350214,"8631 W 3RD ST #304-E,#1",Anvik,V_US_Participant,1561,63,-160,"GERONTIDES,CYRIL LAVAUNE",F,Alaska
1994-04-08T22:11:38Z,5a9bf8a2e2615618b43d4ec9,1593675226528350215,4464 9TH STREET,Grayling,V_US_Participant,1562,63,-160,"FORSYTHE V,RATU JEFFREY",M,Alaska
1997-05-08T22:11:38Z,5a9bf8a2e2615618b43d4eca,1593675226528350216,PO BOX 3012,Holy Cross,V_US_Participant,1563,62,-160,"CHRISTOU-MERRILL,IVON L",F,Alaska
1995-01-08T22:11:38Z,5a9bf8a2e2615618b43d4ecb,1593675226529398784,2336 ENGLAND LA,Mc Grath,V_US_Participant,1564,63,-156,"LOGINOV,JEMAR S",M,Alaska
1993-08-08T22:11:38Z,5a9bf8a2e2615618b43d4ecc,1593675226529398785,1560 E CHEVY CHASE DR #240,Takotna,V_US_Participant,1566,63,-156,"JAYNE J BRISTO,JERRI-MAE ",M,Alaska
1995-01-08T22:11:38Z,5a9bf8a2e2615618b43d4ecd,1593675226529398786,421 S. PRATT,Nikolai,V_US_Participant,1567,63,-154,"PEREZ SILVA,DAVY PETE",F,Alaska
1999-09-08T22:11:38Z,5a9bf8a2e2615618b43d4ece,1593675226529398787,68-B W 4TH ST,Allakaket,V_US_Participant,1568,67,-153,"MC CLOSKEY,ANUP R",M,Alaska
1995-10-08T22:11:38Z,5a9bf8a2e2615618b43d4ecf,1593675226529398788,95 MEDWAY ROAD #18,Circle,V_US_Participant,1573,66,-144,"VELLMURE,NOMA A",F,Alaska
1994-09-08T22:11:38Z,5a9bf8a2e2615618b43d4ed0,1593675226529398789,585 COLUMBUS AVE,Huslia,V_US_Participant,1577,66,-156,"DALYANCI,BING JUNG A",F,Alaska
1999-09-08T22:11:38Z,5a9bf8a2e2615618b43d4ed1,1593675226529398790,"1231 ROSE AVE ",Kaltag,V_US_Participant,1578,64,-159,"WEHRLE,IMUA D",M,Alaska
1996-08-08T22:11:38Z,5a9bf8a2e2615618b43d4ed2,1593675226529398791,77 HAZEL ST,Koyukuk,V_US_Participant,1579,65,-158,"GIOTTONINI, JI,ANGIELEN ",F,Alaska
1996-12-08T22:11:38Z,5a9bf8a2e2615618b43d4ed3,1593675226530447360,2128 CHRISTINA AVE.,Manley Hot Springs,V_US_Participant,1580,65,-151,"CASTELHANO II,MERVIC M",M,Alaska
1998-07-08T22:11:38Z,5a9bf8a2e2615618b43d4ed4,1593675226530447361,2151 DARNIS CIR,Lake Minchumina,V_US_Participant,1581,64,-152,"OSTLER,THARESA L",F,Alaska
1996-06-08T22:11:38Z,5a9bf8a2e2615618b43d4ed5,1593675226530447362,Attn:  Mac# N9777-116,Minto,V_US_Participant,1582,65,-150,"ARCIDIACONO,GEFESLYN M",M,Alaska
1998-03-08T22:11:38Z,5a9bf8a2e2615618b43d4ed6,1593675226530447363,132 NORTH ALAMO,Rampart,V_US_Participant,1585,66,-150,"GASCA PRIETO,NICKOLOUS ",F,Alaska
1996-11-08T22:11:38Z,5a9bf8a2e2615618b43d4ed7,1593675226530447364,"445 MOLIMO DR,E RD",Ruby,V_US_Participant,1586,65,-156,"NAKAE,REINA ",M,Alaska
1996-02-08T22:11:38Z,5a9bf8a2e2615618b43d4ed8,1593675226531495936,590 ALPINE DR,Stevens Village,V_US_Participant,1587,66,-149,"CLEOPHAS,DANIEL R H",F,Alaska
1999-05-08T22:11:38Z,5a9bf8a2e2615618b43d4ed9,1593675226531495937,1079 LEE AVE,Tanana,V_US_Participant,1588,65,-152,"BASKERVILLE,J.W. L",M,Alaska
1996-12-08T22:11:38Z,5a9bf8a2e2615618b43d4eda,1593675226531495938,102 S BROADWAY,Venetie,V_US_Participant,1589,67,-146,"PETKOVICH,SHEIDA B",F,Alaska
1997-06-08T22:11:38Z,5a9bf8a2e2615618b43d4edb,1593675226531495939,1659 CENTURION,Alpine,V_US_Participant,1591,34,-109,"YOWS,WEN TING E",F,Arizona
1994-05-08T22:11:38Z,5a9bf8a2e2615618b43d4edc,1593675226531495940,235 LONGFORD DR,Concho,V_US_Participant,1592,34,-110,"HILBURN,JACARR'E S",M,Arizona
1996-10-08T22:11:38Z,5a9bf8a2e2615618b43d4edd,1593675226531495941,1222 NAPLES ST,Eagar,V_US_Participant,1593,34,-109,"RUSHWORTH,SACHIKO ",F,Arizona
1994-06-08T22:11:38Z,5a9bf8a2e2615618b43d4ede,1593675226531495942,"1081 CLEMATIS D,#15",Greer,V_US_Participant,1594,34,-109,"BUTLER-CANCILL,YEAHSYNDA ",M,Arizona
1993-12-08T22:11:38Z,5a9bf8a2e2615618b43d4edf,1593675226531495943,9294 LAGUNA POINTE WAY,Mcnary,V_US_Participant,1595,34,-110,"UNVERSAW,CARMELO ",F,Arizona
1997-12-08T22:11:38Z,5a9bf8a2e2615618b43d4ee0,1593675226531495944,3656 OLD ARCATA RD APT 12,Saint Johns,V_US_Participant,1597,35,-109,"SALAZAR TRIL,NOLAN ",F,Arizona
1996-02-08T22:11:38Z,5a9bf8a2e2615618b43d4ee1,1593675226532544512,1630 S COMMERCE ST #A1,Springerville,V_US_Participant,1598,34,-109,"DRIGGS,IRINA ",M,Arizona
1994-08-08T22:11:38Z,5a9bf8a2e2615618b43d4ee2,1593675226532544513,1131 WEST 96TH ST #123,Vernon,V_US_Participant,1599,34,-110,"MARTINEZ-MENDOZA,SHANNTEL WONG",F,Arizona
1995-08-08T22:11:38Z,5a9bf8a2e2615618b43d4ee3,1593675226532544514,1577 YALE CT,Petrified Forest Natl Pk,V_US_Participant,1600,35,-110,"FLOM,KAMALEI ",M,Arizona
1996-11-08T22:11:38Z,5a9bf8a2e2615618b43d4ee4,1593675226532544515,1674 DORCHESTER,Chambers,V_US_Participant,1601,35,-110,"HAKE,ANDRAE J",F,Arizona
1998-07-08T22:11:38Z,5a9bf8a2e2615618b43d4ee5,1593675226532544516,3286 W ALAMOS A,Chinle,V_US_Participant,1602,36,-110,"KRAFTSCHIK,SHIRELLE I",M,Arizona
1995-06-08T22:11:38Z,5a9bf8a2e2615618b43d4ee6,1593675226532544517,552 E GLENN #33,Ganado,V_US_Participant,1604,36,-110,"MASER JR,KYLIA M",M,Arizona
1995-09-08T22:11:38Z,5a9bf8a2e2615618b43d4ee7,1593675226532544518,6001 TRUXTUN AVE #160 B,Houck,V_US_Participant,1605,35,-109,"SPRY,TANESHIA A",F,Arizona
1996-06-08T22:11:38Z,5a9bf8a2e2615618b43d4ee8,1593675226532544519,PO BOX 11768,Lukachukai,V_US_Participant,1606,36,-109,"MOTSENBOCKEL,JEOLIANA ",M,Arizona
1998-11-08T22:11:38Z,5a9bf8a2e2615618b43d4ee9,1593675226532544520,2220 SO. BASCOM AVE.,Lupton,V_US_Participant,1607,35,-109,"JOHNSON, JOHAN,TORIE L",F,Arizona
1994-03-08T22:11:38Z,5a9bf8a2e2615618b43d4eea,1593675226533593088,8805 FLYING HAWK CT,Saint Michaels,V_US_Participant,1608,36,-109,"REDMANN,BONNIGENE D",M,Arizona
1996-07-08T22:11:38Z,5a9bf8a2e2615618b43d4eeb,1593675226533593089,316 CROUCH STREET,Sanders,V_US_Participant,1,35,-109,"MOS,JERN M",F,Arizona
1996-08-08T22:11:38Z,5a9bf8a2e2615618b43d4eec,1593675226533593090,757 PACIFIC ST #D2,Teec Nos Pos,V_US_Participant,2,37,-109,"MATTEO,CASSIE JO L",M,Arizona
1995-06-08T22:11:38Z,5a9bf8a2e2615618b43d4eed,1593675226533593091,6200 WILSHIRE BLVD #1206,Window Rock,V_US_Participant,3,36,-109,"MCANINCH,MINCI J",F,Arizona
1995-04-08T22:11:38Z,5a9bf8a2e2615618b43d4eee,1593675226533593092,4840 GRIMSBY RD,Dennehotso,V_US_Participant,4,37,-110,"HAGGARD-ZACHAR,SOULEAH ",M,Arizona
1999-11-08T22:11:38Z,5a9bf8a2e2615618b43d4eef,1593675226534641664,1667 YELLOWSTON,Many Farms,V_US_Participant,5,36,-110,"DROBOT,ACENCION ",F,Arizona
1993-12-08T22:11:38Z,5a9bf8a2e2615618b43d4ef0,1593675226534641665,1998 BUTTERFIELD LN,Nazlini,V_US_Participant,6,36,-109,"SMALARZ,WAI CHUN M",M,Arizona
1994-11-08T22:11:38Z,5a9bf8a2e2615618b43d4ef1,1593675226534641666,419 W 10TH ST. APT I,Red Valley,V_US_Participant,7,35,-110,"SHUPE JR.,ALEXANDR D",F,Arizona
1999-11-08T22:11:38Z,5a9bf8a2e2615618b43d4ef2,1593675226534641667,,Rock Point,V_US_Participant,8,37,-110,"DAVIN ESTATE,MICHALA D",M,Arizona
1999-05-08T22:11:38Z,5a9bf8a2e2615618b43d4ef3,1593675226534641668,1480 E 23RD,Tsaile,V_US_Participant,10,36,-109,"KLUTSCH,NELIDA Z",M,Arizona
1997-01-08T22:11:38Z,5a9bf8a2e2615618b43d4ef4,1593675226534641669,P O BOX 70000,Benson,V_US_Participant,11,32,-110,"ANDRES RIOS,ONEIDA ZENAIDA R",F,Arizona
1994-10-08T22:11:38Z,5a9bf8a2e2615618b43d4ef5,1593675226534641670,1120 WEST WILLO,Bisbee,V_US_Participant,12,31,-110,"PENINGTON,CORLON ",M,Arizona
1999-08-08T22:11:38Z,5a9bf8a2e2615618b43d4ef6,1593675226534641671,"1140 CONROY LN, APT B",Bowie,V_US_Participant,13,32,-109,"WILHELMI,MARVIN E C",F,Arizona
1999-01-08T22:11:38Z,5a9bf8a2e2615618b43d4ef7,1593675226534641672,19667 W AMERICAN AVE SPC # 33,Cochise,V_US_Participant,14,32,-110,"AMBERDEN,TRANEICE A",M,Arizona
1999-09-08T22:11:38Z,5a9bf8a2e2615618b43d4ef8,1593675226535690240,1551 QUEEN WAY,Dragoon,V_US_Participant,17,32,-110,"OZUST,ADDIE D",F,Arizona
1993-08-08T22:11:38Z,5a9bf8a2e2615618b43d4ef9,1593675226535690241,4199 RAINBOW TERR,Elfrida,V_US_Participant,18,32,-110,"DEMBLEWSKI,MARRICRIST A",M,Arizona
1993-08-08T22:11:38Z,5a9bf8a2e2615618b43d4efa,1593675226535690242,136 CARDINAL LA,Fort Huachuca,V_US_Participant,19,32,-110,"DE ZORDO,PROVIDENCE A",F,Arizona
1997-09-08T22:11:38Z,5a9bf8a2e2615618b43d4efb,1593675226535690243,455 CHENERY STR,Huachuca City,V_US_Participant,21,32,-110,"KENNEMORE,CRISTELITA ",F,Arizona
1999-11-08T22:11:38Z,5a9bf8a2e2615618b43d4efc,1593675226535690244,3801 UNDERWOOD DR # 2,Naco,V_US_Participant,23,31,-110,"GARIBAI,MIJIN L",F,Arizona
1995-12-08T22:11:38Z,5a9bf8a2e2615618b43d4efd,1593675226535690245,4007 CHAMPLAIN LN,Pearce,V_US_Participant,24,32,-110,"TURMAINE,LASKA M",M,Arizona
1993-10-08T22:11:38Z,5a9bf8a2e2615618b43d4efe,1593675226535690246,1600 JORDAN DR,Pirtleville,V_US_Participant,25,31,-110,"SASKO,LINDEL C",F,Arizona
1996-12-08T22:11:38Z,5a9bf8a2e2615618b43d4eff,1593675226535690247,535 PALM  AVE   APT. 4,Saint David,V_US_Participant,27,32,-110,"BENEVENT,NIRA L",F,Arizona
1998-12-08T22:11:38Z,5a9bf8a2e2615618b43d4f00,1593675226535690248,"9460 PERSHING AVENUE,BLVD",San Simon,V_US_Participant,28,32,-109,"CARABES,FULISIA A",M,Arizona
1999-05-08T22:11:38Z,5a9bf8a2e2615618b43d4f01,1593675226536738816,5739 N CEDAR AVE APT 209,Sierra Vista,V_US_Participant,30,32,-110,"ANTONTO,BLACHE ",M,Arizona
1995-05-08T22:11:38Z,5a9bf8a2e2615618b43d4f02,1593675226536738817,"1102 WOODRAUFF ST,#A",Willcox,V_US_Participant,32,32,-110,"FUENTES JR,DEPIKA C",M,Arizona
1995-01-08T22:11:38Z,5a9bf8a2e2615618b43d4f03,1593675226536738818,1685 1ST ST #145,Sierra Vista,V_US_Participant,34,31,-110,"D'ARTENAY,ARYTON A",M,Arizona
1998-12-08T22:11:38Z,5a9bf8a2e2615618b43d4f04,1593675226536738819,15469 PINE KNOLL CT,Fort Huachuca,V_US_Participant,36,32,-110,"FRANKLIN,LOVELINE NICOLE",M,Arizona
1995-10-08T22:11:38Z,5a9bf8a2e2615618b43d4f05,1593675226536738820,2500 CAMINO DIABLO 100,Sierra Vista,V_US_Participant,37,32,-110,"VANMETER,NOEMITA M",F,Arizona
1999-07-08T22:11:38Z,5a9bf8a2e2615618b43d4f06,1593675226536738821,245 SEARIDGE RD. STE A,Flagstaff,V_US_Participant,39,35,-112,"ZOLLINGER,JINNIFER ",F,Arizona
1997-04-08T22:11:38Z,5a9bf8a2e2615618b43d4f07,1593675226537787392,3445 MIDWAY DR #J,Flagstaff,V_US_Participant,40,35,-112,"CANDERLE,MONNICA R",M,Arizona
1998-11-08T22:11:38Z,5a9bf8a2e2615618b43d4f08,1593675226537787393,"1800 MANZANILLA,APT 308-D",Flagstaff,V_US_Participant,41,35,-112,"DEAMERS,KACHEMONET V",F,Arizona
1994-05-08T22:11:38Z,5a9bf8a2e2615618b43d4f09,1593675226538835968,5101 BALBOA #131,Flagstaff,V_US_Participant,42,35,-112,"AMONG,SHAUNICE A",M,Arizona
1995-11-08T22:11:38Z,5a9bf8a2e2615618b43d4f0a,1593675226538835969,3 COURT STREET,Flagstaff,V_US_Participant,44,35,-112,"DEMARCHI,BRIN ",M,Arizona
1994-12-08T22:11:38Z,5a9bf8a2e2615618b43d4f0b,1593675226538835970,1006 CHULA VISTA,Gray Mountain,V_US_Participant,46,36,-112,"ANDERSON-KLINE,OLEE J",M,Arizona
1995-12-08T22:11:38Z,5a9bf8a2e2615618b43d4f0c,1593675226538835971,519A JONES AVENUE,Munds Park,V_US_Participant,47,35,-112,"KLAGUES,SHARETTA ",F,Arizona
1996-08-08T22:11:38Z,5a9bf8a2e2615618b43d4f0d,1593675226538835972,,Cameron,V_US_Participant,49,36,-112,"MACDONNELL CORONADO,NAMELITA H",F,Arizona
1993-03-08T22:11:38Z,5a9bf8a2e2615618b43d4f0e,1593675226538835973,1160 BRACE AVE #6,Fredonia,V_US_Participant,50,37,-112,"FRIAS JR,LIWEI ",M,Arizona
1998-03-08T22:11:38Z,5a9bf8a2e2615618b43d4f0f,1593675226538835974,9811 N SIERRA VISTA AVE,Grand Canyon,V_US_Participant,51,36,-112,"SCHAUFLER,CYNTHIA  L",F,Arizona
1994-02-08T22:11:38Z,5a9bf8a2e2615618b43d4f10,1593675226538835975,6529 INGLEWOOD B2,Leupp,V_US_Participant,53,35,-111,"GHOLAMI,DETSY D",F,Arizona
1995-02-08T22:11:38Z,5a9bf8a2e2615618b43d4f11,1593675226539884544,903 GRANADA LANE,Mormon Lake,V_US_Participant,55,35,-111,"BONICK,AIJAYNA M",F,Arizona
1999-05-08T22:11:38Z,5a9bf8a2e2615618b43d4f12,1593675226539884545,4510 OHAVA AVENUE #C,Page,V_US_Participant,56,37,-111,"GUNNELS,AKILAH M",M,Arizona
1995-07-08T22:11:38Z,5a9bf8a2e2615618b43d4f13,1593675226539884546,128 MEMORY LANE,Tonalea,V_US_Participant,57,37,-111,"KALFOS,MURSAL ",F,Arizona
1998-09-08T22:11:38Z,5a9bf8a2e2615618b43d4f14,1593675226539884547,831 BAY AVE SUITE 1C,Tuba City,V_US_Participant,58,36,-111,"ALBAN,BRIJANAE A",M,Arizona
1995-04-08T22:11:38Z,5a9bf8a2e2615618b43d4f15,1593675226539884548,"2047 ARNOLD INDUSTRIAL WY, #A",Kaibeto,V_US_Participant,61,36,-111,"KULDA,BRYANNA M",F,Arizona
1996-09-08T22:11:38Z,5a9bf8a2e2615618b43d4f16,1593675226539884549,1332 SUMAC CIRC,Sedona,V_US_Participant,62,35,-112,"DYKHUIS,SERENNA A",M,Arizona
1997-01-08T22:11:38Z,5a9bf8a2e2615618b43d4f17,1593675226539884550,501 SO SHORE CNTR W,Supai,V_US_Participant,65,36,-113,"VITTUM,MAYRENN TIMOTHY",F,Arizona
1996-01-08T22:11:38Z,5a9bf8a2e2615618b43d4f18,1593675226540933120,"6315 NORTH FRESNO STREET, SUITE 106",Winkelman,V_US_Participant,67,33,-111,"VAN WETTERING,BIBIANA ",F,Arizona
1997-07-08T22:11:38Z,5a9bf8a2e2615618b43d4f19,1593675226540933121,3410 STORY LANE,Globe,V_US_Participant,68,33,-111,"PERIGEN,VERLINDA L",M,Arizona
1997-11-08T22:11:38Z,5a9bf8a2e2615618b43d4f1a,1593675226540933122,P O BOX 22632,Claypool,V_US_Participant,70,33,-111,"MANFULL,FIRLEY ",M,Arizona
1997-02-08T22:11:38Z,5a9bf8a2e2615618b43d4f1b,1593675226540933123,3319 CASTRO VALLEY BL,Miami,V_US_Participant,71,33,-111,"MUNDRICK,LOYTH R",F,Arizona
1999-06-08T22:11:38Z,5a9bf8a2e2615618b43d4f1c,1593675226540933124,543 S PARK VICTORIA  APT 809,Payson,V_US_Participant,72,34,-111,"LIBBIN,GAMILLA E",M,Arizona
1998-09-08T22:11:38Z,5a9bf8a2e2615618b43d4f1d,1593675226540933125,780 SWIFT BLVD STE 160,Pine,V_US_Participant,74,34,-112,"DARMSTADT,JUAN JR W",M,Arizona
1996-07-08T22:11:38Z,5a9bf8a2e2615618b43d4f1e,1593675226540933126,1805 E FIR AVE #101,Payson,V_US_Participant,76,34,-111,"GHASSEMI,ANSH A",M,Arizona
1997-04-08T22:11:38Z,5a9bf8a2e2615618b43d4f1f,1593675226540933127,600 ALHAMBRA WY  #31,San Carlos,V_US_Participant,77,33,-110,"LUSIK,MALICHA L",F,Arizona
1999-07-08T22:11:38Z,5a9bf8a2e2615618b43d4f20,1593675226540933128,560 E QUINCY,Tonto Basin,V_US_Participant,78,34,-111,"PERLICHEK,CONLAN E",M,Arizona
1998-04-08T22:11:38Z,5a9bf8a2e2615618b43d4f21,1593675226541981696,1005 C BRYANT W,Central,V_US_Participant,81,33,-110,"PROVENCHER,KATHERYN S",F,Arizona
1995-01-08T22:11:38Z,5a9bf8a2e2615618b43d4f22,1593675226541981697,6588 COPPERWOOD CIR,Eden,V_US_Participant,82,33,-110,"BUENAFE,CASHEL I",M,Arizona
1993-09-08T22:11:38Z,5a9bf8a2e2615618b43d4f23,1593675226541981698,9039 SOQUEL DR  STE 2,Fort Thomas,V_US_Participant,83,33,-110,"YARBOROUGH,DELAIAH ",F,Arizona
1993-11-08T22:11:38Z,5a9bf8a2e2615618b43d4f24,1593675226541981699,93 ROTARY WAY APT#G,Pima,V_US_Participant,84,33,-110,"KHALASI,CARLI D",M,Arizona
1996-10-08T22:11:38Z,5a9bf8a2e2615618b43d4f25,1593675226541981700,4540 VINTAGE LANE,Safford,V_US_Participant,85,33,-110,"MELKE,ELYZABETH J",F,Arizona
1995-12-08T22:11:38Z,5a9bf8a2e2615618b43d4f26,1593675226541981701,596 CHEROKEE CT,Solomon,V_US_Participant,87,33,-110,"STEENBERGEN,DEANDRE M",F,Arizona
1998-07-08T22:11:38Z,5a9bf8a2e2615618b43d4f27,1593675226541981702,5491 MUSKINGHAM WY,Clifton,V_US_Participant,89,33,-109,"KRETCHMER,ALEXANDRIA GABRIELLE A",F,Arizona
1995-10-08T22:11:38Z,5a9bf8a2e2615618b43d4f28,1593675226541981703,P O BOX 1760,Morenci,V_US_Participant,91,33,-109,"MASTRINI,KAMAYA W",F,Arizona
1994-11-08T22:11:38Z,5a9bf8a2e2615618b43d4f29,1593675226541981704,2539 EL BURLON CIR,Cibola,V_US_Participant,94,33,-115,"BYMA,CAND R",M,Arizona
1999-01-08T22:11:38Z,5a9bf8a2e2615618b43d4f2a,1593675226541981705,1036 B MARTIN AVE,Ehrenberg,V_US_Participant,95,34,-115,"HELMS III,GODWIN L",F,Arizona
1993-03-08T22:11:38Z,5a9bf8a2e2615618b43d4f2b,1593675226543030272,23700 AVENUE 13,Parker,V_US_Participant,96,34,-114,"KOPPIN,GHENIER E",M,Arizona
1994-03-08T22:11:38Z,5a9bf8a2e2615618b43d4f2c,1593675226543030273,P O BOX 5633,Salome,V_US_Participant,98,34,-114,"DUFFEE,NIVARA N",M,Arizona
1997-11-08T22:11:38Z,5a9bf8a2e2615618b43d4f2d,1593675226543030274,5156 N WEST,Quartzsite,V_US_Participant,100,34,-114,"POLITOVICH,ACHAEE A",M,Arizona
1995-04-08T22:11:38Z,5a9bf8a2e2615618b43d4f2e,1593675226543030275,910 GRANADA ST #6,Phoenix,V_US_Participant,102,33,-112,"WAHLERT,YIN FONG A",M,Arizona
1997-09-08T22:11:38Z,5a9bf8a2e2615618b43d4f2f,1593675226543030276,1475 FORBES ST,Phoenix,V_US_Participant,103,33,-112,"DETZLER,DENYCE C",F,Arizona
1999-02-08T22:11:38Z,5a9bf8a2e2615618b43d4f30,1593675226543030277,5810 WESTFIELD STREET,Phoenix,V_US_Participant,104,33,-112,"EDELMANN,BISSELLE ANN",M,Arizona
1993-11-08T22:11:38Z,5a9bf8a2e2615618b43d4f31,1593675226544078848,5450 KIRKWOOD DR APT E1,Phoenix,V_US_Participant,105,33,-112,"POLENDO,FLORA L",F,Arizona
1996-03-08T22:11:38Z,5a9bf8a2e2615618b43d4f32,1593675226544078849,3158 EVERDALE DRIVE,Phoenix,V_US_Participant,106,33,-112,"MARCISSE,RIKEE L",M,Arizona
1994-10-08T22:11:38Z,5a9bf8a2e2615618b43d4f33,1593675226544078850,850 E COTATI AVE #8,Phoenix,V_US_Participant,107,33,-112,"BRONDYKE,SHELVY A",F,Arizona
1994-08-08T22:11:38Z,5a9bf8a2e2615618b43d4f34,1593675226544078851,1320 TAPESTRY LN,Phoenix,V_US_Participant,108,33,-112,"AMINO,SHAWN A",M,Arizona
1993-11-08T22:11:38Z,5a9bf8a2e2615618b43d4f35,1593675226544078852,21917 ALCAZAR,Phoenix,V_US_Participant,109,33,-112,"BLAZQUEZ,TAYLOR LEE E",F,Arizona
1997-11-08T22:11:38Z,5a9bf8a2e2615618b43d4f36,1593675226544078853,530 HIGHLINE DRIVE,Phoenix,V_US_Participant,111,33,-112,"ANDUHA REVEIRA, MICHAEL R",F,Arizona
1998-02-08T22:11:38Z,5a9bf8a2e2615618b43d4f37,1593675226544078854,200 BROADWAY ST,Phoenix,V_US_Participant,112,33,-112,"ROUFS,JOHNIE ",M,Arizona
1995-12-08T22:11:38Z,5a9bf8a2e2615618b43d4f38,1593675226544078855,"700 E STREET, SUITE 206",Phoenix,V_US_Participant,114,34,-112,"CORDONE,TYLAR L",M,Arizona
1994-09-08T22:11:38Z,5a9bf8a2e2615618b43d4f39,1593675226545127424,1431 37TH AVE,Phoenix,V_US_Participant,117,34,-112,"MISH,KEALAN P",F,Arizona
1995-06-08T22:11:38Z,5a9bf8a2e2615618b43d4f3a,1593675226545127425,760 LUNDY WAY,Phoenix,V_US_Participant,118,34,-112,"GAPOFF,GITA DEE",M,Arizona
1993-05-08T22:11:38Z,5a9bf8a2e2615618b43d4f3b,1593675226545127426,3645 VAN OWEN ST,Phoenix,V_US_Participant,119,33,-112,"DOMINGO,BENITO M",F,Arizona
1993-05-08T22:11:38Z,5a9bf8a2e2615618b43d4f3c,1593675226545127427,900 ROANOKE DR #52,Phoenix,V_US_Participant,121,34,-112,"SHARPTON,ROSALEO L",F,Arizona
1995-02-08T22:11:38Z,5a9bf8a2e2615618b43d4f3d,1593675226545127428,5235 SAUNDERS AVE,Phoenix,V_US_Participant,123,34,-112,"NJOROGE,MIRAYA C",F,Arizona
1993-02-08T22:11:38Z,5a9bf8a2e2615618b43d4f3e,1593675226545127429,5389 NORTH VALENTINE #103,Phoenix,V_US_Participant,124,34,-112,"FRENES,MIHANI R",M,Arizona
1995-03-08T22:11:38Z,5a9bf8a2e2615618b43d4f3f,1593675226546176000,548 GARIN AV  APT 105,Phoenix,V_US_Participant,125,34,-112,"CHELISE,SAFIYA ",F,Arizona
